0:8:b9:18:54:e3,1,0,0,0,0,0,0,0,0,0
fc:52:8d:5e:8c:c1,8,157472,139055,18417,127988,94712,33276,240644,129870,110774
e0:ca:94:85:82:79,8,145723,128666,17057,137011,100936,36075,235830,126445,109385
e0:ca:94:85:82:70,8,114462,99694,14768,95655,69513,26142,256118,140581,115537
8:eb:74:bc:b:c0,8,138869,127100,11769,139807,108771,31036,240825,125935,114890
8:eb:74:bc:c:a4,8,157774,138806,18968,131220,96037,35183,237339,127100,110239
fc:52:8d:5e:95:4c,8,161508,141994,19514,122873,91315,31558,240483,129630,110853
fc:52:8d:5e:88:65,8,93223,79292,13931,86118,60515,25603,259830,145864,113966
fc:52:8d:5e:8f:fd,8,116346,101178,15168,95525,71847,23678,256338,140999,115339
fc:52:8d:5e:90:2a,8,161511,141934,19577,125678,93866,31812,241359,129523,111836
fc:52:8d:5e:8c:94,8,155088,136708,18380,128359,96386,31973,242076,130923,111153
fc:52:8d:5e:8c:79,8,81227,71197,10030,114372,89076,25296,254548,139161,115387
fc:52:8d:5e:8c:af,8,166463,145808,20655,120553,89178,31375,240408,129595,110813
fc:52:8d:5e:8c:28,8,167221,146761,20460,115024,84674,30350,240734,129654,111080
fc:52:8d:5e:88:2,8,119368,104381,14987,134914,98933,35981,243584,132925,110659
8:eb:74:bc:c:8c,8,142781,127444,15337,146250,107637,38613,235556,126125,109431
8:eb:74:bc:b:d8,8,128970,113026,15944,153616,115313,38303,237912,128049,109863
8:eb:74:bc:b:b4,8,158128,139296,18832,134376,98485,35891,234986,125650,109336
e0:ca:94:85:82:82,8,119915,105604,14311,154803,117249,37554,238539,128143,110396
8:eb:74:bc:c:8,8,148399,131277,17122,147367,108031,39336,233807,125105,108702
fc:4a:e9:9:ee:e3,8,142745,126909,15836,142831,105155,37676,235698,126051,109647
fc:4a:e9:9:ee:b6,8,153742,134808,18934,126559,92202,34357,235038,126129,108909
fc:4a:e9:9:ee:b3,8,78992,67962,11030,91606,69242,22364,263126,145256,117870
fc:4a:e9:9:ee:bf,8,146919,128707,18212,130592,94441,36151,236059,127317,108742
fc:4a:e9:9:ee:ad,8,138490,122823,15667,148491,110472,38019,234230,125466,108764
8:eb:74:bc:c:b0,8,163091,142774,20317,120601,87778,32823,235691,126441,109250
dc:ef:9:ff:5d:b0,8,161294,142001,19293,132839,98887,33952,237141,127243,109898
dc:ef:9:ff:5e:20,8,124464,106959,17505,116052,84811,31241,250744,138177,112567
dc:ef:9:ff:5d:90,8,158102,140829,17273,144991,106881,38110,237883,127516,110367
dc:ef:9:ff:5d:70,8,105208,92040,13168,118159,90029,28130,249993,134145,115848
fc:4a:e9:9:ee:fb,8,150263,132300,17963,132065,96400,35665,234452,125647,108805
8:eb:74:bc:c:98,8,158792,139224,19568,122199,88381,33818,236435,127148,109287
8:eb:74:bc:c:14,8,86973,74498,12475,130434,95916,34518,247938,136787,111151
