0:8:b9:18:54:e3,1,0,0,0,0,0,0,0,0,0
fc:52:8d:5e:8c:c1,8,71440,70845,595,131810,131785,25,533334,533334,0
e0:ca:94:85:82:79,8,60162,59540,622,147824,147799,25,526747,526747,0
e0:ca:94:85:82:70,8,67279,66675,604,104122,104098,24,545751,545751,0
8:eb:74:bc:b:c0,8,58836,58215,621,149339,149315,24,531778,531778,0
8:eb:74:bc:c:a4,8,73047,72442,605,137779,137755,24,530101,530101,0
fc:52:8d:5e:95:4c,8,75689,75121,568,117661,117628,33,534293,534293,0
fc:52:8d:5e:88:65,8,60174,59604,570,96986,96949,37,539947,539947,0
fc:52:8d:5e:8f:fd,8,58177,57598,579,127386,127362,24,539876,539876,0
fc:52:8d:5e:90:2a,8,75623,75063,560,111529,111491,38,540435,540434,1
fc:52:8d:5e:8c:94,8,71305,70717,588,124327,124301,26,535156,535156,0
fc:52:8d:5e:8c:79,8,34109,33531,578,98977,98935,42,552354,552354,0
fc:52:8d:5e:8c:af,8,84525,83947,578,118786,118760,26,533424,533424,0
fc:52:8d:5e:8c:28,8,82095,81515,580,116523,116499,24,534690,534690,0
fc:52:8d:5e:88:2,8,35031,34454,577,110411,110385,26,550720,550720,0
8:eb:74:bc:c:8c,8,53613,53611,2,155409,155384,25,528650,528650,0
8:eb:74:bc:b:d8,8,47836,47231,605,153204,153179,25,531095,531095,0
8:eb:74:bc:b:b4,8,68896,68297,599,144738,144714,24,526785,526785,0
e0:ca:94:85:82:82,8,42646,42038,608,143617,143593,24,550786,550786,0
8:eb:74:bc:c:8,8,60509,59911,598,153014,152986,28,525125,525125,0
fc:4a:e9:9:ee:e3,8,56624,56039,585,153197,153172,25,524227,524227,0
fc:4a:e9:9:ee:b6,8,68344,67771,573,139613,139589,24,525999,525999,0
fc:4a:e9:9:ee:b3,8,43773,43187,586,76021,75997,24,555988,555988,0
fc:4a:e9:9:ee:bf,8,59364,58783,581,141726,141702,24,527973,527973,0
fc:4a:e9:9:ee:ad,8,53705,53121,584,153475,153450,25,525948,525948,0
8:eb:74:bc:c:b0,8,82430,81825,605,124414,124390,24,526304,526304,0
dc:ef:9:ff:5d:b0,8,61719,61139,580,140267,140243,24,533800,533800,0
dc:ef:9:ff:5e:20,8,58012,57436,576,98059,98035,24,555982,555982,0
dc:ef:9:ff:5d:90,8,59179,58610,569,154974,154950,24,532674,532674,0
dc:ef:9:ff:5d:70,8,48447,47873,574,149020,148996,24,534011,534011,0
fc:4a:e9:9:ee:fb,8,63293,62719,574,149536,149511,25,524281,524281,0
8:eb:74:bc:c:98,8,73074,72450,624,133604,133580,24,527037,527037,0
8:eb:74:bc:c:14,8,47006,46392,614,142751,142726,25,530030,530030,0
