0:8:b9:18:54:e3,1,0,0,0,0,0,0,0,0,0
fc:52:8d:5e:8c:c1,8,70624,54126,16498,131777,100151,31626,533334,426747,106587
e0:ca:94:85:82:79,8,59306,45122,14184,147791,111161,36630,526747,422087,104660
e0:ca:94:85:82:70,8,66445,51501,14944,104090,77022,27068,545751,436380,109371
8:eb:74:bc:b:c0,8,57984,43474,14510,149307,112405,36902,531778,427083,104695
8:eb:74:bc:c:a4,8,72213,55459,16754,137747,104058,33689,530101,424690,105411
fc:52:8d:5e:95:4c,8,74904,59122,15782,117619,88216,29403,534293,426341,107952
fc:52:8d:5e:88:65,8,59389,45853,13536,96934,70101,26833,539947,430719,109228
fc:52:8d:5e:8f:fd,8,57387,42393,14994,127353,95760,31593,539876,432232,107644
fc:52:8d:5e:90:2a,8,74845,59575,15270,111479,84804,26675,540434,430614,109820
fc:52:8d:5e:8c:94,8,70501,53567,16934,124291,94300,29991,535156,428346,106810
fc:52:8d:5e:8c:79,8,33323,25650,7673,98920,73602,25318,552354,441433,110921
fc:52:8d:5e:8c:af,8,83734,65260,18474,118752,88782,29970,533424,427472,105952
fc:52:8d:5e:8c:28,8,81300,63450,17850,116490,85919,30571,534690,428013,106677
fc:52:8d:5e:88:2,8,34244,26238,8006,110377,81934,28443,550720,440683,110037
8:eb:74:bc:c:8c,8,53611,39993,13618,155376,116872,38504,528650,424181,104469
8:eb:74:bc:b:d8,8,46993,36646,10347,153171,115033,38138,531095,425350,105745
8:eb:74:bc:b:b4,8,68070,52220,15850,144706,108543,36163,526785,422491,104294
e0:ca:94:85:82:82,8,41810,32473,9337,143585,106933,36652,550786,441897,108889
8:eb:74:bc:c:8,8,59683,45604,14079,152978,116800,36178,525125,420370,104755
fc:4a:e9:9:ee:e3,8,55816,42139,13677,153164,114898,38266,524227,420417,103810
fc:4a:e9:9:ee:b6,8,67557,51502,16055,139581,105527,34054,525999,421219,104780
fc:4a:e9:9:ee:b3,8,42968,33277,9691,75989,60664,15325,555988,440399,115589
fc:4a:e9:9:ee:bf,8,58576,43641,14935,141694,107686,34008,527973,423611,104362
fc:4a:e9:9:ee:ad,8,52907,40018,12889,153442,114811,38631,525948,421615,104333
8:eb:74:bc:c:b0,8,81592,63228,18364,124382,91784,32598,526304,421682,104622
dc:ef:9:ff:5d:b0,8,60919,46036,14883,140234,107253,32981,533800,427222,106578
dc:ef:9:ff:5e:20,8,57226,44788,12438,98027,72382,25645,555982,444212,111770
dc:ef:9:ff:5d:90,8,58394,44064,14330,154942,116417,38525,532674,426584,106090
dc:ef:9:ff:5d:70,8,47658,34514,13144,148987,111471,37516,534011,428730,105281
fc:4a:e9:9:ee:fb,8,62490,47226,15264,149503,112238,37265,524281,420073,104208
8:eb:74:bc:c:98,8,72223,55377,16846,133571,100581,32990,527037,422217,104820
8:eb:74:bc:c:14,8,46167,35817,10350,142718,108726,33992,530030,423317,106713
