0:8:b9:18:54:e3,1,0,0,0,0,0,0,0,0,0
fc:52:8d:5e:8c:c1,8,170646,170210,436,145879,145858,21,352106,352106,0
e0:ca:94:85:82:79,8,158991,158525,466,156100,156080,20,347612,347612,0
e0:ca:94:85:82:70,8,127439,126977,462,112953,112933,20,369307,369307,0
8:eb:74:bc:b:c0,8,148933,148932,1,156169,156148,21,356803,356803,0
8:eb:74:bc:c:a4,8,171850,171392,458,148842,148820,22,350343,350343,0
fc:52:8d:5e:95:4c,8,173407,172979,428,137621,137565,56,354733,354719,14
fc:52:8d:5e:88:65,8,104008,103573,435,100357,100329,28,375472,375472,0
fc:52:8d:5e:8f:fd,8,127979,127544,435,111487,111465,22,369770,369770,0
fc:52:8d:5e:90:2a,8,173431,173011,420,141279,141232,47,356675,356662,13
fc:52:8d:5e:8c:94,8,166229,165794,435,146625,146605,20,354507,354507,0
fc:52:8d:5e:8c:79,8,90348,89899,449,128070,128040,30,370149,370147,2
fc:52:8d:5e:8c:af,8,180811,180374,437,137048,137028,20,351751,351751,0
fc:52:8d:5e:8c:28,8,181463,181028,435,131383,131363,20,352326,352326,0
fc:52:8d:5e:88:2,8,129601,129161,440,153095,153075,20,355756,355756,0
8:eb:74:bc:c:8c,8,153011,152563,448,165948,165928,20,348871,348871,0
8:eb:74:bc:b:d8,8,141836,141381,455,173658,173638,20,351011,351011,0
8:eb:74:bc:b:b4,8,172177,171706,471,153084,153064,20,346535,346535,0
e0:ca:94:85:82:82,8,131928,131452,476,174814,174794,20,349999,349999,0
8:eb:74:bc:c:8,8,161676,161208,468,167431,167411,20,344971,344971,0
fc:4a:e9:9:ee:e3,8,155258,154814,444,162962,162942,20,347069,347069,0
fc:4a:e9:9:ee:b6,8,167703,167273,430,144484,144464,20,345943,345943,0
fc:4a:e9:9:ee:b3,8,88299,87866,433,104540,104520,20,380432,380432,0
fc:4a:e9:9:ee:bf,8,160414,159985,429,149345,149325,20,346746,346746,0
fc:4a:e9:9:ee:ad,8,504,152,352,28,5,23,0,0,0
8:eb:74:bc:c:b0,8,177635,177175,460,137928,137908,20,347273,347273,0
dc:ef:9:ff:5d:b0,8,174966,174531,435,150930,150910,20,348542,348542,0
dc:ef:9:ff:5e:20,8,136004,135572,432,133976,133956,20,362943,362943,0
dc:ef:9:ff:5d:90,8,170604,170169,435,165156,165136,20,349792,349792,0
dc:ef:9:ff:5d:70,8,115000,114567,433,134476,134456,20,364907,364907,0
fc:4a:e9:9:ee:fb,8,163747,163324,423,150751,150731,20,345124,345124,0
8:eb:74:bc:c:98,8,173032,172569,463,139835,139815,20,347791,347791,0
8:eb:74:bc:c:14,8,96789,96306,483,147743,147722,21,362730,362730,0
