0:8:b9:18:54:e3,1,0,0,0,0,0,0,0,0,0
fc:52:8d:5e:8c:c1,8,201643,194376,7267,144717,134948,9769,382812,351226,31586
e0:ca:94:85:82:79,8,189508,181357,8151,158659,148249,10410,376527,344643,31884
e0:ca:94:85:82:70,8,149543,144181,5362,143680,132778,10902,391103,358593,32510
8:eb:74:bc:b:c0,8,188298,180365,7933,162260,151813,10447,379121,347276,31845
8:eb:74:bc:c:a4,8,203932,195843,8089,143341,133363,9978,378421,346266,32155
fc:52:8d:5e:95:4c,8,172720,165346,7374,127748,118146,9602,390898,358680,32218
fc:52:8d:5e:88:65,8,152567,147144,5423,104997,98157,6840,402209,366185,36024
fc:52:8d:5e:8f:fd,8,160879,154694,6185,127354,116191,11163,394721,362930,31791
fc:52:8d:5e:90:2a,8,187363,179757,7606,134673,124756,9917,383923,352482,31441
fc:52:8d:5e:8c:94,8,201399,193797,7602,151486,141374,10112,382250,350451,31799
fc:52:8d:5e:8c:79,8,121180,114386,6794,144580,134222,10358,391307,359527,31780
fc:52:8d:5e:8c:af,8,206953,199114,7839,138024,128318,9706,381253,349580,31673
fc:52:8d:5e:8c:28,8,213403,205907,7496,136849,127747,9102,381619,349742,31877
fc:52:8d:5e:88:2,8,123661,118825,4836,148339,136808,11531,397441,364977,32464
8:eb:74:bc:c:8c,8,177201,169536,7665,167032,156136,10896,379901,347797,32104
8:eb:74:bc:b:d8,8,181254,173657,7597,166713,156550,10163,374844,343003,31841
8:eb:74:bc:b:b4,8,200608,192583,8025,154684,144306,10378,376307,344317,31990
e0:ca:94:85:82:82,8,161433,153922,7511,172433,161973,10460,377940,346170,31770
8:eb:74:bc:c:8,8,177869,170197,7672,169409,159242,10167,376659,344398,32261
fc:4a:e9:9:ee:e3,8,174735,167021,7714,163091,152411,10680,373766,342435,31331
fc:4a:e9:9:ee:b6,8,189093,181165,7928,144889,134938,9951,373861,342549,31312
fc:4a:e9:9:ee:b3,8,111606,106466,5140,102513,94501,8012,413136,377710,35426
fc:4a:e9:9:ee:bf,8,66280,58648,7632,75568,65492,10076,268666,237253,31413
fc:4a:e9:9:ee:ad,8,158748,151582,7166,167251,156928,10323,376043,344397,31646
8:eb:74:bc:c:b0,8,197712,189798,7914,137526,127923,9603,376952,345083,31869
dc:ef:9:ff:5d:b0,8,179151,171818,7333,153341,143233,10108,386053,354142,31911
dc:ef:9:ff:5e:20,8,135207,129775,5432,128382,120530,7852,404174,368619,35555
dc:ef:9:ff:5d:90,8,196393,188733,7660,167291,156666,10625,380400,348579,31821
dc:ef:9:ff:5d:70,8,183508,177940,5568,167229,155490,11739,381154,349063,32091
fc:4a:e9:9:ee:fb,8,186144,178237,7907,150507,140446,10061,375237,343787,31450
8:eb:74:bc:c:98,8,193891,185900,7991,139105,129131,9974,377310,345662,31648
8:eb:74:bc:c:14,8,117800,112650,5150,134699,127025,7674,401332,365143,36189
