0:8:b9:18:54:e3,1,0,0,0,0,0,0,0,0,0
fc:52:8d:5e:8c:c1,8,796027,669003,127024,77648,63056,14592,27875,25321,2554
e0:ca:94:85:82:79,8,821631,689251,132380,60437,49376,11061,23435,20766,2669
e0:ca:94:85:82:70,8,685516,576151,109365,67833,55192,12641,91783,78753,13030
8:eb:74:bc:b:c0,8,730644,609903,120741,110336,90720,19616,43353,39857,3496
8:eb:74:bc:c:a4,8,825786,692863,132923,58135,47656,10479,22463,20027,2436
fc:52:8d:5e:95:4c,8,743212,623452,119760,71964,58639,13325,56676,49185,7491
fc:52:8d:5e:88:65,8,675515,561343,114172,94242,76744,17498,81380,72609,8771
fc:52:8d:5e:8f:fd,8,682326,572918,109408,73088,58912,14176,90006,77602,12404
fc:52:8d:5e:90:2a,8,753032,631317,121715,64364,52522,11842,57803,50393,7410
fc:52:8d:5e:8c:94,8,718484,599294,119190,125837,105967,19870,40045,36044,4001
fc:52:8d:5e:8c:79,8,661355,552362,108993,111674,91116,20558,79239,70381,8858
fc:52:8d:5e:8c:af,8,799253,672411,126842,84398,69117,15281,24127,21517,2610
fc:52:8d:5e:8c:28,8,819397,688340,131057,64174,53075,11099,23941,21463,2478
fc:52:8d:5e:88:2,8,659323,554866,104457,99326,79688,19638,88588,76191,12397
8:eb:74:bc:c:8c,8,703997,591678,112319,99841,82295,17546,63573,54677,8896
8:eb:74:bc:b:d8,8,743126,622559,120567,73555,59170,14385,52768,46985,5783
8:eb:74:bc:b:b4,8,816497,684765,131732,63209,51768,11441,24240,21642,2598
e0:ca:94:85:82:82,8,740320,620749,119571,77890,63075,14815,53434,47359,6075
8:eb:74:bc:c:8,8,783360,658499,124861,97469,79649,17820,23052,20722,2330
fc:4a:e9:9:ee:e3,8,832160,698009,134151,51647,42492,9155,21380,19073,2307
fc:4a:e9:9:ee:b6,8,817010,684473,132537,60115,49640,10475,24482,22010,2472
fc:4a:e9:9:ee:b3,8,601550,503709,97841,107926,84570,23356,116669,103659,13010
fc:4a:e9:9:ee:bf,8,816443,682873,133570,61364,51654,9710,23574,21191,2383
fc:4a:e9:9:ee:ad,8,808274,675542,132732,70458,60033,10425,23280,20813,2467
8:eb:74:bc:c:b0,8,820091,687988,132103,60529,49323,11206,23299,20759,2540
dc:ef:9:ff:5d:b0,8,802273,673567,128706,74295,60527,13768,26102,23617,2485
dc:ef:9:ff:5e:20,8,655483,548821,106662,121612,98275,23337,78772,69241,9531
dc:ef:9:ff:5d:90,8,821569,689706,131863,59870,49299,10571,23703,21331,2372
dc:ef:9:ff:5d:70,8,776096,648816,127280,90013,75735,14278,30750,27701,3049
fc:4a:e9:9:ee:fb,8,825289,692458,132831,56000,45843,10157,22945,20478,2467
8:eb:74:bc:c:98,8,817391,686488,130903,62913,51193,11720,23704,21098,2606
8:eb:74:bc:c:14,8,690610,575064,115546,91666,76289,15377,69926,61811,8115
