0:8:b9:18:54:e3,1,0,0,0,0,0,0,0,0,0
fc:52:8d:5e:8c:c1,8,194232,186886,7346,134944,124201,10743,351226,275835,75391
e0:ca:94:85:82:79,8,181208,174482,6726,148245,136553,11692,344643,268863,75780
e0:ca:94:85:82:70,8,144034,138610,5424,132772,121500,11272,358593,281478,77115
8:eb:74:bc:b:c0,8,180209,173953,6256,151809,139678,12131,347276,270748,76528
8:eb:74:bc:c:a4,8,195690,188441,7249,133359,122685,10674,346266,270302,75964
fc:52:8d:5e:95:4c,8,165212,157893,7319,118138,107598,10540,358680,282914,75766
fc:52:8d:5e:88:65,8,147004,140728,6276,98153,90334,7819,366185,289257,76928
fc:52:8d:5e:8f:fd,8,154550,148108,6442,116187,106551,9636,362930,285813,77117
fc:52:8d:5e:90:2a,8,179617,172004,7613,124752,114382,10370,352482,277233,75249
fc:52:8d:5e:8c:94,8,193658,186309,7349,141370,130933,10437,350451,274828,75623
fc:52:8d:5e:8c:79,8,114243,109584,4659,134218,124453,9765,359527,282492,77035
fc:52:8d:5e:8c:af,8,198968,191560,7408,128314,117923,10391,349580,273967,75613
fc:52:8d:5e:8c:28,8,205759,198009,7750,127743,118088,9655,349742,274366,75376
fc:52:8d:5e:88:2,8,118681,113865,4816,136804,126405,10399,364977,288078,76899
8:eb:74:bc:c:8c,8,169383,163884,5499,156132,143650,12482,347797,271025,76772
8:eb:74:bc:b:d8,8,173505,166933,6572,156546,144347,12199,343003,267111,75892
8:eb:74:bc:b:b4,8,192435,185436,6999,144302,132697,11605,344317,267971,76346
e0:ca:94:85:82:82,8,153773,147727,6046,161969,149952,12017,346170,270053,76117
8:eb:74:bc:c:8,8,170045,163600,6445,159238,146556,12682,344398,267998,76400
fc:4a:e9:9:ee:e3,8,166878,160853,6025,152407,140074,12333,342435,266814,75621
fc:4a:e9:9:ee:b6,8,181026,173938,7088,134934,124015,10919,342549,267290,75259
fc:4a:e9:9:ee:b3,8,106324,102257,4067,94497,88176,6321,377710,297537,80173
fc:4a:e9:9:ee:bf,8,58506,51367,7139,65488,54176,11312,237253,161489,75764
fc:4a:e9:9:ee:ad,8,151438,145630,5808,156924,143840,13084,344397,269207,75190
8:eb:74:bc:c:b0,8,189646,182243,7403,127919,117334,10585,345083,269431,75652
dc:ef:9:ff:5d:b0,8,171672,165140,6532,143229,131593,11636,354142,277798,76344
dc:ef:9:ff:5e:20,8,129636,124401,5235,120523,111388,9135,368619,290522,78097
dc:ef:9:ff:5d:90,8,188589,182244,6345,156662,143854,12808,348579,272455,76124
dc:ef:9:ff:5d:70,8,177794,172750,5044,155484,142683,12801,349063,272843,76220
fc:4a:e9:9:ee:fb,8,178095,171243,6852,140442,128767,11675,343787,268117,75670
8:eb:74:bc:c:98,8,185743,178576,7167,129126,118104,11022,345662,269825,75837
8:eb:74:bc:c:14,8,112494,107909,4585,127021,117563,9458,365143,286820,78323
