0:8:b9:18:54:e3,1,0,0,0,0,0,0,0,0,0
fc:52:8d:5e:8c:c1,8,182363,1067,181296,6663,0,6663,3933,0,3933
e0:ca:94:85:82:79,8,1137685,948896,188789,26468,21692,4776,16559,14370,2189
e0:ca:94:85:82:70,8,1080410,902084,178326,39765,31988,7777,34836,29810,5026
8:eb:74:bc:b:c0,8,1099988,917896,182092,39298,32246,7052,26626,22866,3760
8:eb:74:bc:c:a4,8,1090476,908750,181726,41597,34556,7041,29536,25460,4076
fc:52:8d:5e:95:4c,8,1095866,915939,179927,39003,31826,7177,28747,24916,3831
fc:52:8d:5e:88:65,8,180272,1066,179206,7214,0,7214,4506,0,4506
fc:52:8d:5e:8f:fd,8,1092540,911694,180846,39221,31933,7288,29605,25806,3799
fc:52:8d:5e:90:2a,8,1118455,933663,184792,30084,24800,5284,22611,19634,2977
fc:52:8d:5e:8c:94,8,1122893,939397,183496,29154,23827,5327,20573,17821,2752
fc:52:8d:5e:8c:79,8,1088099,907976,180123,41723,33969,7754,31684,27363,4321
fc:52:8d:5e:8c:af,8,1074608,896693,177915,43359,35237,8122,36023,30829,5194
fc:52:8d:5e:8c:28,8,1084227,904842,179385,43984,36207,7777,32467,27962,4505
fc:52:8d:5e:88:2,8,1090010,909260,180750,41110,33743,7367,29353,25325,4028
8:eb:74:bc:c:8c,8,1088527,908393,180134,43420,35342,8078,29571,25469,4102
8:eb:74:bc:b:d8,8,1076013,896776,179237,42612,34696,7916,35432,30609,4823
8:eb:74:bc:b:b4,8,179286,83,179203,7669,0,7669,4808,0,4808
e0:ca:94:85:82:82,8,1082271,901688,180583,40650,33010,7640,32690,28286,4404
8:eb:74:bc:c:8,8,1092034,910266,181768,35180,28607,6573,30379,26157,4222
fc:4a:e9:9:ee:e3,8,1086429,905805,180624,39103,31958,7145,30795,26498,4297
fc:4a:e9:9:ee:b6,8,1066883,889011,177872,43665,35477,8188,37025,31811,5214
fc:4a:e9:9:ee:b3,8,1079920,900272,179648,42123,34338,7785,31544,27101,4443
fc:4a:e9:9:ee:bf,8,1097377,913434,183943,36304,29784,6520,26427,23004,3423
fc:4a:e9:9:ee:ad,8,178617,579,178038,7855,0,7855,5206,1,5205
8:eb:74:bc:c:b0,8,1093135,911347,181788,38079,31149,6930,28320,24161,4159
dc:ef:9:ff:5d:b0,8,1081631,902156,179475,43311,35360,7951,31739,27395,4344
dc:ef:9:ff:5e:20,8,1107328,924862,182466,36373,29513,6860,23608,20634,2974
dc:ef:9:ff:5d:90,8,181303,637,180666,7330,0,7330,4106,0,4106
dc:ef:9:ff:5d:70,8,1083334,904136,179198,42685,34852,7833,32620,28069,4551
fc:4a:e9:9:ee:fb,8,1084917,904375,180542,39492,32327,7165,32459,27884,4575
8:eb:74:bc:c:98,8,1097812,914986,182826,39312,31982,7330,26190,22700,3490
8:eb:74:bc:c:14,8,1083190,902424,180766,39480,32228,7252,32644,28142,4502
e0:ca:94:85:79:67,1,0,0,0,0,0,0,0,0,0
