0:8:b9:18:54:e3,1,0,0,0,0,0,0,0,0,0
fc:52:8d:5e:8c:c1,8,135232,2095,133137,21093,101,20992,24,0,24
e0:ca:94:85:82:79,8,632609,1917,630692,3071,62,3009,0,0,0
e0:ca:94:85:82:70,8,626436,1893,624543,7776,74,7702,0,0,0
8:eb:74:bc:b:c0,8,630430,810,629620,4028,33,3995,0,0,0
8:eb:74:bc:c:a4,8,633366,2492,630874,3388,74,3314,0,0,0
fc:52:8d:5e:95:4c,8,113279,2094,111185,1032,76,956,0,0,0
fc:52:8d:5e:88:65,8,113235,1604,111631,853,48,805,0,0,0
fc:52:8d:5e:8f:fd,8,176549,1680,174869,1804,51,1753,0,0,0
fc:52:8d:5e:90:2a,8,86005,1693,84312,817,51,766,0,0,0
fc:52:8d:5e:8c:94,8,116092,1597,114495,2736,57,2679,0,0,0
fc:52:8d:5e:8c:79,8,629526,1602,627924,5066,51,5015,0,0,0
fc:52:8d:5e:8c:af,8,81521,1608,79913,1055,52,1003,0,0,0
fc:52:8d:5e:8c:28,8,119207,1208,117999,1477,39,1438,0,0,0
fc:52:8d:5e:88:2,8,91871,1696,90175,1360,57,1303,1,0,1
8:eb:74:bc:c:8c,8,623647,2479,621168,10762,101,10661,0,0,0
8:eb:74:bc:b:d8,8,632962,1826,631136,3829,57,3772,0,0,0
8:eb:74:bc:b:b4,8,633455,2490,630965,2737,73,2664,0,0,0
e0:ca:94:85:82:82,8,630898,619,630279,5479,23,5456,0,0,0
8:eb:74:bc:c:8,8,634463,1236,633227,2487,37,2450,0,0,0
fc:4a:e9:9:ee:e3,8,630381,358,630023,3191,17,3174,0,0,0
fc:4a:e9:9:ee:b6,8,628618,360,628258,4885,21,4864,0,0,0
fc:4a:e9:9:ee:b3,8,628599,278,628321,4182,17,4165,0,0,0
fc:4a:e9:9:ee:bf,8,628796,285,628511,2658,17,2641,0,0,0
fc:4a:e9:9:ee:ad,8,626368,351,626017,6716,23,6693,0,0,0
8:eb:74:bc:c:b0,8,631048,1218,629830,4133,37,4096,0,0,0
dc:ef:9:ff:5d:b0,8,112250,521,111729,610,18,592,0,0,0
dc:ef:9:ff:5e:20,8,40988,528,40460,916,26,890,0,0,0
dc:ef:9:ff:5d:90,8,52197,350,51847,417,17,400,0,0,0
dc:ef:9:ff:5d:70,1,471,0,471,20,0,20,0,0,0
fc:4a:e9:9:ee:fb,8,630037,263,629774,3467,11,3456,0,0,0
8:eb:74:bc:c:98,8,632430,376,632054,4584,18,4566,0,0,0
8:eb:74:bc:c:14,8,629284,376,628908,5514,19,5495,0,0,0
e0:ca:94:85:79:67,1,0,0,0,0,0,0,0,0,0
