0:8:b9:18:54:e3,1,0,0,0,0,0,0,0,0,0
fc:52:8d:5e:8c:c1,8,178621,178621,0,38452,38452,0,31677,31677,0
e0:ca:94:85:82:79,8,165733,165733,0,50025,50025,0,25669,25669,0
e0:ca:94:85:82:70,8,156718,156718,0,42680,42680,0,28417,28417,0
8:eb:74:bc:b:c0,8,156454,156454,0,50446,50446,0,26771,26771,0
8:eb:74:bc:c:a4,8,158003,158003,0,49576,49576,0,26823,26823,0
fc:52:8d:5e:95:4c,8,172291,172291,0,51056,51056,0,31639,31639,0
fc:52:8d:5e:88:65,8,167602,167602,0,46960,46960,0,32048,32048,0
fc:52:8d:5e:8f:fd,8,171601,171601,0,55607,55607,0,31203,31203,0
fc:52:8d:5e:90:2a,8,185042,185042,0,49026,49026,0,30314,30314,0
fc:52:8d:5e:8c:94,8,181381,181381,0,46840,46840,0,30466,30466,0
fc:52:8d:5e:8c:79,8,154202,154202,0,44745,44745,0,28110,28110,0
fc:52:8d:5e:8c:af,8,169862,169862,0,49397,49397,0,32480,32480,0
fc:52:8d:5e:8c:28,8,166495,166495,0,51723,51723,0,31801,31801,0
fc:52:8d:5e:88:2,8,167237,167237,0,49252,49252,0,31628,31628,0
8:eb:74:bc:c:8c,8,154085,154085,0,52303,52303,0,26643,26643,0
8:eb:74:bc:b:d8,8,151600,151600,0,48075,48075,0,27791,27791,0
8:eb:74:bc:b:b4,8,152905,152905,0,49441,49441,0,27125,27125,0
e0:ca:94:85:82:82,8,154345,154345,0,49462,49462,0,27337,27337,0
8:eb:74:bc:c:8,8,163183,163183,0,42382,42382,0,26679,26679,0
fc:4a:e9:9:ee:e3,8,157260,157260,0,47524,47524,0,26209,26209,0
fc:4a:e9:9:ee:b6,8,150827,150827,0,48248,48248,0,27424,27424,0
fc:4a:e9:9:ee:b3,8,150894,150894,0,48625,48625,0,27442,27442,0
fc:4a:e9:9:ee:bf,8,160768,160768,0,45296,45296,0,26001,26001,0
fc:4a:e9:9:ee:ad,8,125712,125712,0,35661,35661,0,27052,27052,0
8:eb:74:bc:c:b0,8,154149,154149,0,46991,46991,0,27075,27075,0
dc:ef:9:ff:5d:b0,8,169124,169124,0,53784,53784,0,30241,30241,0
dc:ef:9:ff:5e:20,8,184738,184738,0,48123,48123,0,29623,29623,0
dc:ef:9:ff:5d:90,8,174422,174422,0,50688,50688,0,30797,30797,0
dc:ef:9:ff:5d:70,8,176100,176100,0,52640,52640,0,30250,30250,0
fc:4a:e9:9:ee:fb,8,156549,156549,0,43783,43783,0,27437,27437,0
8:eb:74:bc:c:98,8,163530,163530,0,48027,48027,0,25804,25804,0
8:eb:74:bc:c:14,8,157462,157462,0,49846,49846,0,26433,26433,0
e0:ca:94:85:79:67,1,0,0,0,0,0,0,0,0,0
