e0:ca:94:85:79:67,1,0,0,0,0,0,0,0,0,0
fc:52:8d:5e:8c:c1,8,831923,759848,72075,21264,19774,1490,1,1,0
8:eb:74:bc:b:b4,8,834015,766870,67145,14478,13557,921,0,0,0
8:eb:74:bc:c:20,8,826481,759315,67166,19362,18179,1183,1,1,0
fc:4a:e9:9:ee:e3,8,822360,755061,67299,14023,13240,783,0,0,0
fc:52:8d:5e:8c:94,8,829210,757340,71870,17471,16286,1185,0,0,0
fc:52:8d:5e:8c:79,8,217129,151218,65911,8392,6395,1997,37,19,18
fc:52:8d:5e:88:2,8,828813,757186,71627,16944,15784,1160,3,2,1
8:eb:74:bc:b:d8,8,834981,767501,67480,13488,12728,760,1,1,0
8:eb:74:bc:c:a4,8,827401,759933,67468,22184,20958,1226,1,1,0
fc:52:8d:5e:8c:28,8,819778,748780,70998,26606,24001,2605,1,0,1
8:eb:74:bc:c:8c,8,834527,766844,67683,14298,13447,851,0,0,0
fc:52:8d:5e:8f:fd,8,828003,755077,72926,17413,16206,1207,2,2,0
5c:e3:e:70:e1:79,1,0,0,0,0,0,0,0,0,0
e0:ca:94:86:79:a4,8,67560,0,67560,893,11,882,0,0,0
fc:52:8d:5e:95:4c,8,824856,753373,71483,20752,19216,1536,2,2,0
fc:52:8d:5e:90:2a,8,828755,755852,72903,18811,17334,1477,1,1,0
fc:52:8d:5e:8c:af,8,823924,752493,71431,20070,18582,1488,1,1,0
fc:52:8d:5e:88:65,8,828008,756313,71695,17310,16118,1192,1,1,0
8:eb:74:bc:b:c0,8,834647,767043,67604,14353,13446,907,0,0,0
0:50:f1:12:d8:94,8,79098,94,79004,1690,10,1680,18,0,18
fc:4a:e9:9:ee:b3,8,799741,732929,66812,36255,34927,1328,0,0,0
f0:f2:49:d0:de:50,8,158834,79809,79025,3149,1572,1577,39,23,16
fc:4a:e9:9:ee:fb,8,823656,756532,67124,14490,13584,906,0,0,0
fc:4a:e9:9:ee:b6,8,822846,755475,67371,15664,14727,937,3,2,1
dc:ef:9:ff:5d:90,8,816296,743569,72727,27754,26258,1496,4,4,0
fc:4a:e9:9:ee:bf,8,820959,753676,67283,17049,16111,938,2,2,0
dc:ef:9:ff:5d:b0,8,812080,740390,71690,34386,32692,1694,4,4,0
dc:ef:9:ff:5d:70,1,0,0,0,0,0,0,0,0,0
dc:ef:9:ff:5e:20,8,818742,746943,71799,25430,23792,1638,2,2,0
8:eb:74:bc:c:8,8,769505,702484,67021,74134,72818,1316,10,9,1
8:eb:74:bc:c:14,8,838926,771267,67659,13362,12638,724,0,0,0
fc:4a:e9:9:ee:ad,8,825554,758556,66998,15015,14139,876,0,0,0
8:eb:74:bc:c:98,8,836427,769147,67280,13866,13012,854,0,0,0
8:eb:74:bc:c:b0,8,828408,760959,67449,16316,15547,769,1,1,0
0:50:f1:12:d8:80,1,0,0,0,0,0,0,0,0,0
0:8:b9:18:54:d2,1,0,0,0,0,0,0,0,0,0
0:8:b9:18:54:ea,1,0,0,0,0,0,0,0,0,0
