e0:ca:94:85:79:67,1,0,0,0,0,0,0,0,0,0
fc:52:8d:5e:8c:c1,8,667250,594705,72545,17330,15756,1574,0,0,0
8:eb:74:bc:b:b4,8,679254,611812,67442,11894,11038,856,0,0,0
8:eb:74:bc:c:20,8,671608,604299,67309,15831,14753,1078,1,1,0
fc:4a:e9:9:ee:e3,8,667233,599769,67464,11519,10719,800,0,0,0
fc:52:8d:5e:8c:94,8,664498,592626,71872,14149,13024,1125,0,0,0
fc:52:8d:5e:8c:79,8,66973,806,66167,1925,126,1799,8,0,8
fc:52:8d:5e:88:2,8,664231,592140,72091,13754,12652,1102,2,2,0
8:eb:74:bc:b:d8,8,678617,610803,67814,11049,10306,743,0,0,0
8:eb:74:bc:c:a4,8,672057,604860,67197,18303,17082,1221,1,1,0
fc:52:8d:5e:8c:28,8,657315,586175,71140,20387,18001,2386,0,0,0
8:eb:74:bc:c:8c,8,678235,610350,67885,11630,10807,823,0,0,0
fc:52:8d:5e:8f:fd,8,663635,590995,72640,14050,13023,1027,2,2,0
5c:e3:e:70:e1:79,1,0,0,0,0,0,0,0,0,0
e0:ca:94:86:79:a4,8,672675,604848,67827,13221,12352,869,1,1,0
fc:52:8d:5e:95:4c,8,661719,589557,72162,16760,15325,1435,1,1,0
fc:52:8d:5e:90:2a,8,664117,592288,71829,15101,13662,1439,0,0,0
fc:52:8d:5e:8c:af,8,660239,587445,72794,16132,14595,1537,1,1,0
fc:52:8d:5e:88:65,8,663294,590955,72339,14050,12880,1170,1,0,1
8:eb:74:bc:b:c0,8,678444,610885,67559,11806,11086,720,0,0,0
0:50:f1:12:d8:94,8,79257,95,79162,1606,7,1599,22,0,22
fc:4a:e9:9:ee:b3,8,648179,581404,66775,30427,29023,1404,0,0,0
f0:f2:49:d0:de:50,8,79670,344,79326,1654,35,1619,18,0,18
fc:4a:e9:9:ee:fb,8,668792,601223,67569,11839,11070,769,0,0,0
fc:4a:e9:9:ee:b6,8,668121,600617,67504,12832,12018,814,0,0,0
dc:ef:9:ff:5d:90,8,652196,580438,71758,22843,21289,1554,3,3,0
fc:4a:e9:9:ee:bf,8,666733,599066,67667,14114,13290,824,0,0,0
dc:ef:9:ff:5d:b0,8,650738,577582,73156,28222,26580,1642,4,2,2
dc:ef:9:ff:5d:70,1,0,0,0,0,0,0,0,0,0
dc:ef:9:ff:5e:20,8,655288,582164,73124,20516,19110,1406,2,2,0
8:eb:74:bc:c:8,8,623188,555760,67428,62240,61027,1213,5,4,1
8:eb:74:bc:c:14,8,682375,614561,67814,11012,10298,714,0,0,0
fc:4a:e9:9:ee:ad,8,670227,602771,67456,12304,11486,818,0,0,0
8:eb:74:bc:c:98,8,680072,612547,67525,11356,10633,723,0,0,0
8:eb:74:bc:c:b0,8,672451,604674,67777,13713,12933,780,1,1,0
0:50:f1:12:d8:80,1,0,0,0,0,0,0,0,0,0
0:8:b9:18:54:d2,1,0,0,0,0,0,0,0,0,0
0:8:b9:18:54:ea,1,0,0,0,0,0,0,0,0,0
